"PVWatts Hourly PV Performance Data"
"Requested Location","Sarnia"
"Location","Lat, Lng: 42.97, -82.42"
"Latitude (DD)","42.97"
"Longitude (DD)","-82.42"
"Elevation (m)","180.88000488281"
"DC System Size (kW)","2491.5"
"Module Type","Premium"
"Array Type","Fixed (roof mount)"
"Array Tilt (deg)","20"
"Array Azimuth (deg)","180"
"System Losses (%)","14.08"
"DC to AC Size Ratio","1.2"
"Inverter Efficiency (%)","96"
"Ground Coverage Ratio","NA"
"Albedo","From weather file"
"Bifacial","No (0)"
"Monthly Irradiance Loss (%)",""
"","Jan","0"
"","Feb","0"
"","Mar","0"
"","Apr","0"
"","May","0"
"","June","0"
"","July","0"
"","Aug","0"
"","Sept","0"
"","Oct","0"
"","Nov","0"
"","Dec","0"

"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"6","28","21","0","0","15","4.8","0.12","0","15","0","0"
"6","28","22","0","0","14","4.7","0.12","0","14","0","0"
"6","28","23","0","0","13","4.3","0.12","0","13","0","0"
"6","29","0","0","0","13","3.9","0.12","0","13","0","0"
"6","29","1","0","0","12","3.6","0.12","0","12","0","0"
"6","29","2","0","0","11","3.4","0.12","0","11","0","0"
"6","29","3","0","0","11","3.2","0.12","0","11","0","0"
"6","29","4","0","0","11","3.3","0.12","0","11","0","0"
"6","29","5","221","29","11","4","0.12","22.485","11.427","38693.858","27447.564"
"6","29","6","0","42","13","4.5","0.12","39.736","13.736","80213.38","67495.885"
"6","29","7","0","118","14","4.6","0.12","111.424","16.034","231279.855","213209.474"
"6","29","8","0","107","16","4.5","0.12","101.551","17.872","205982.881","188808.873"
"6","29","9","5","182","17","4.3","0.12","177.349","20.351","360389.151","337743.914"
"6","29","10","48","367","18","4","0.12","404.681","25.966","822646.957","783622.088"
"6","29","11","105","437","19","3.7","0.12","537.88","30.062","1082523.784","1034290.446"
"6","29","12","904","120","20","3.3","0.12","1034.755","42.757","2034534.314","1952567.458"
"6","29","13","910","112","21","2.9","0.12","1009.237","44.724","1971755.105","1892012.766"
"6","29","14","894","108","21","2.6","0.12","916.205","43.725","1802178.17","1728444.616"
"6","29","15","861","103","22","2.3","0.12","766.85","42.142","1524013.071","1460136.012"
"6","29","16","798","99","21","2","0.12","575.037","37.059","1169618.998","1118299.531"
"6","29","17","707","87","21","1.6","0.12","359.855","31.838","715466.591","680239.549"
"6","29","18","577","63","20","1.2","0.12","153.677","24.77","252109.907","233301.435"
"6","29","19","324","30","18","1","0.12","23.006","18.788","41222.971","29887.061"
"6","29","20","0","0","16","0.9","0.12","0","16","0","0"
"6","29","21","0","0","16","0.8","0.12","0","16","0","0"
"6","29","22","0","0","16","0.7","0.12","0","16","0","0"
"6","29","23","0","0","15","0.7","0.12","0","15","0","0"
"6","30","0","0","0","15","0.6","0.12","0","15","0","0"
"6","30","1","0","0","15","0.4","0.12","0","15","0","0"
"6","30","2","0","0","14","0.2","0.12","0","14","0","0"
"6","30","3","0","0","14","0.4","0.12","0","14","0","0"
"6","30","4","0","0","14","0.6","0.12","0","14","0","0"
"6","30","5","230","27","14","0.8","0.12","21.21","14.745","35531.948","24397.694"
"6","30","6","530","58","15","1.2","0.12","126.749","18.88","203681.391","186588.933"
"6","30","7","700","86","17","1.2","0.12","338.154","28.133","673316.839","639583.331"
"6","30","8","619","150","20","1.2","0.12","505.603","36.838","1024411.311","978237.129"
"6","30","9","587","224","21","1.3","0.12","671.746","42.776","1323296.052","1266531.195"
"6","30","10","513","313","22","1.3","0.12","781.122","47.26","1502645.071","1439525.165"
"6","30","11","524","355","22","1.2","0.12","885.002","51.277","1671335.943","1602238.65"
"6","30","12","884","133","23","1","0.12","1027.888","58.795","1896376.847","1819305.459"
"6","30","13","904","115","24","1","0.12","1006.621","59.069","1857558.437","1781862.54"
"6","30","14","895","106","24","1","0.12","915.354","55.921","1715913.118","1645236.278"
"6","30","15","863","100","24","1","0.12","765.697","50.747","1471348.657","1409337.708"
"6","30","16","812","92","24","1","0.12","576.585","44.19","1141224.527","1090911.188"
"6","30","17","739","76","23","0.8","0.12","362.906","36.265","708970.957","673974.081"
"6","30","18","605","58","21","0.8","0.12","153.957","26.268","248250.291","229578.58"
"6","30","19","149","35","15","1.8","0.12","26.943","15.767","49312.604","37690.046"
"6","30","20","0","0","14","1.6","0.12","0","14","0","0"
"6","30","21","0","0","13","1.6","0.12","0","13","0","0"
"6","30","22","0","0","13","1.5","0.12","0","13","0","0"
"6","30","23","0","0","12","1.5","0.12","0","12","0","0"
"7","1","0","0","0","12","1.6","0.12","0","12","0","0"
"7","1","1","0","0","11","1.7","0.12","0","11","0","0"
"7","1","2","0","0","11","1.6","0.12","0","11","0","0"
"7","1","3","0","0","10","1.6","0.12","0","10","0","0"
"7","1","4","0","0","10","1.6","0.12","0","10","0","0"
"7","1","5","264","28","12","2.2","0.12","22.284","12.568","37376.993","26177.362"
"7","1","6","574","63","13","2.7","0.12","136.985","16.077","223072.222","205292.67"
"7","1","7","730","84","15","2.8","0.12","347.592","23.252","704865.504","670014.101"
"7","1","8","819","98","18","3","0.12","567.125","31.177","1180669.194","1128958.174"
"7","1","9","876","105","19","2.9","0.12","763.805","37.006","1549197.094","1484427.665"
"7","1","10","891","120","21","2.8","0.12","913.943","42.881","1804006.481","1730208.143"
"7","1","11","904","125","22","2.7","0.12","1010.509","46.596","1959989.693","1880664.249"
"7","1","12","897","133","23","2.7","0.12","1040.963","48.327","2002759.879","1921918.917"
"7","1","13","890","129","23","2.7","0.12","1007.336","47.516","1946084.838","1867252.098"
"7","1","14","858","129","24","2.7","0.12","905.808","46.064","1764482.597","1692084.747"
"7","1","15","811","126","24","2.7","0.12","755.496","42.432","1498091.065","1435132.526"
"7","1","16","745","117","24","2.6","0.12","562.492","38.004","1138396.716","1088183.578"
"7","1","17","646","101","23","2.2","0.12","350.445","32.327","696027.334","661489.102"
"7","1","18","485","76","21","1.7","0.12","150.771","25.228","255343.822","236420.759"
"7","1","19","188","36","19","1.6","0.12","27.787","19.825","49969.39","38323.56"
"7","1","20","0","0","18","1.8","0.12","0","18","0","0"
"7","1","21","0","0","17","1.9","0.12","0","17","0","0"
"7","1","22","0","0","16","2","0.12","0","16","0","0"
"7","1","23","0","0","16","2.4","0.12","0","16","0","0"
"7","2","0","0","0","16","3.1","0.12","0","16","0","0"
"7","2","1","0","0","16","3.8","0.12","0","16","0","0"
"7","2","2","0","0","15","4.3","0.12","0","15","0","0"
"7","2","3","0","0","15","4.6","0.12","0","15","0","0"
"7","2","4","0","0","15","4.8","0.12","0","15","0","0"
"7","2","5","110","30","16","5","0.12","24.735","16.406","40484.081","29174.353"
"7","2","6","405","72","18","5","0.12","120.274","19.959","202743.128","185683.917"
"7","2","7","132","176","20","5","0.12","213.848","23.696","436869.694","411514.448"
"7","2","8","660","145","21","5.4","0.12","522.894","29.647","1090138.367","1041635.214"
"7","2","9","732","160","22","5.9","0.12","715.439","33.135","1467608.625","1405730.2"
"7","2","10","462","326","23","6.4","0.12","748.748","33.991","1513226.585","1449731.734"
"7","2","11","403","387","24","6.7","0.12","799.501","35.353","1600385.616","1533802.374"
"7","2","12","137","472","25","6.8","0.12","619.813","33.69","1233590.532","1180004.299"
"7","2","13","172","461","25","6.8","0.12","637.789","33.947","1271485.476","1216556.474"
"7","2","14","99","409","26","6.8","0.12","494.099","32.934","984841.34","940069.28"
"7","2","15","43","312","25","6.6","0.12","337.735","29.845","676910.192","643049.356"
"7","2","16","19","218","24","6.2","0.12","218.73","27.283","440089.685","414620.341"
"7","2","17","0","42","23","5.8","0.12","39.751","23.626","76477.42","63892.305"
"7","2","18","0","37","22","5.4","0.12","34.992","22.578","67682.031","55408.571"
"7","2","19","0","5","21","5.3","0.11","4.713","21.077","7726.018","0"
"7","2","20","0","0","21","5.3","0.11","0","21","0","0"
"7","2","21","0","0","20","5.1","0.11","0","20","0","0"
"7","2","22","0","0","20","5","0.11","0","20","0","0"
"7","2","23","0","0","20","4.4","0.11","0","20","0","0"
"7","3","0","0","0","20","3.2","0.11","0","20","0","0"
"7","3","1","0","0","19","2.5","0.11","0","19","0","0"
"7","3","2","0","0","17","3.3","0.11","0","17","0","0"
"7","3","3","0","0","16","4.1","0.11","0","16","0","0"
"7","3","4","0","0","15","4.4","0.11","0","15","0","0"
"7","3","5","0","13","14","4.4","0.11","12.273","14.217","19381.714","8819.726"
"7","3","6","0","39","14","4.4","0.11","36.879","14.692","73890.388","61396.942"
"7","3","7","0","97","15","4.6","0.11","91.745","16.675","188624.158","172065.238"
"7","3","8","14","201","15","5.1","0.11","198.93","18.395","413346.039","388824.33"
"7","3","9","271","331","16","5.5","0.11","534.539","24.689","1114456.566","1065091.723"
"7","3","10","280","395","17","5.5","0.11","651.196","27.565","1339322.929","1281990.176"
"7","3","11","282","438","18","5.5","0.11","727.221","29.785","1480116.52","1417794.891"
"7","3","12","405","400","18","5.6","0.11","830.401","31.306","1685746.859","1616138.929"
"7","3","13","376","403","18","5.6","0.11","786.02","30.596","1599738.976","1533178.647"
"7","3","14","607","278","17","5.3","0.11","839.46","30.976","1721024.825","1650166.856"
"7","3","15","856","115","17","5.1","0.11","776.242","30.288","1612453.764","1545442.9"
"7","3","16","830","95","16","4.9","0.11","591.078","26.403","1252058.213","1197817.597"
"7","3","17","760","79","15","4.6","0.11","374.676","21.795","774477.507","737159.474"
"7","3","18","628","59","14","3.8","0.11","159.178","17.022","266447.188","247130.689"
"7","3","19","353","30","13","2.8","0.11","23.08","13.542","42200.16","30829.625"
"7","3","20","0","0","11","2.2","0.11","0","11","0","0"
"7","3","21","0","0","11","2","0.11","0","11","0","0"
"7","3","22","0","0","11","1.9","0.11","0","11","0","0"
"7","3","23","0","0","11","1.7","0.11","0","11","0","0"
"7","4","0","0","0","11","1.6","0.11","0","11","0","0"
"7","4","1","0","0","11","1.6","0.11","0","11","0","0"
"7","4","2","0","0","10","1.6","0.11","0","10","0","0"
"7","4","3","0","0","10","1.6","0.11","0","10","0","0"
"7","4","4","0","0","10","1.5","0.11","0","10","0","0"
"7","4","5","190","27","12","1.6","0.11","20.976","12.596","33583.8","22518.577"
"7","4","6","239","87","14","1.8","0.11","110.634","17.098","202838.012","185775.439"
"7","4","7","518","117","16","2.1","0.11","298.398","24.08","603689.732","572423.389"
"7","4","8","817","96","17","2.5","0.11","561.769","31.254","1169459.182","1118145.377"
"7","4","9","873","105","18","2.5","0.11","759.746","37.228","1540007.397","1475563.596"
"7","4","10","909","109","19","2.5","0.11","917.348","42.177","1816657.275","1742410.669"
"7","4","11","934","107","20","2.4","0.11","1020.509","46.24","1983506.349","1903347.617"
"7","4","12","943","105","21","2.3","0.11","1058.356","48.723","2034937.115","1952955.986"
"7","4","13","932","107","21","2.3","0.11","1026.213","47.888","1981269.209","1901189.747"
"7","4","14","915","104","21","2.4","0.11","932.065","44.986","1825248.97","1750697.926"
"7","4","15","884","99","21","2.3","0.11","781.78","41.536","1558208.352","1493119.618"
"7","4","16","834","90","20","2.2","0.11","588.632","35.802","1204373.092","1151822.149"
"7","4","17","749","79","19","2.1","0.11","370.597","29.055","745510.432","709218.818"
"7","4","18","601","62","18","2.1","0.11","157.492","22.011","260591.654","241482.639"
"7","4","19","308","32","16","2.1","0.11","25.016","16.669","45218.717","33741.222"
"7","4","20","0","0","14","2","0.11","0","14","0","0"
"7","4","21","0","0","14","1.9","0.11","0","14","0","0"
"7","4","22","0","0","13","1.7","0.11","0","13","0","0"
"7","4","23","0","0","13","1.6","0.11","0","13","0","0"
"7","5","0","0","0","13","1.6","0.11","0","13","0","0"
"7","5","1","0","0","12","1.6","0.11","0","12","0","0"
"7","5","2","0","0","12","1.5","0.11","0","12","0","0"
"7","5","3","0","0","12","1.5","0.11","0","12","0","0"
"7","5","4","0","0","12","1.4","0.11","0","12","0","0"
"7","5","5","274","24","13","1.7","0.11","18.731","13.517","29100.603","18194.237"
"7","5","6","593","55","15","2.2","0.11","129.303","18.152","202604.995","185550.679"
"7","5","7","748","74","17","2.5","0.11","341.062","25.536","683259.275","649173.466"
"7","5","8","831","87","19","2.5","0.11","559.864","33.208","1157525.531","1106634.583"
"7","5","9","881","98","20","2.1","0.11","758.061","40.71","1516875.939","1453251.778"
"7","5","10","913","104","21","1.5","0.11","915.413","49.337","1763528.466","1691164.425"
"7","5","11","930","108","22","1.1","0.11","1017.511","56.579","1898323.828","1821183.451"
"7","5","12","935","110","23","1","0.11","1055.507","59.767","1941380.391","1862714.348"
"7","5","13","927","111","23","1.1","0.11","1025.594","57.85","1902813.325","1825513.868"
"7","5","14","907","109","23","1.2","0.11","930.255","53.875","1758772.495","1686576.977"
"7","5","15","869","107","23","1.2","0.11","778.683","48.887","1507759.677","1444458.541"
"7","5","16","808","102","22","1.2","0.11","585.655","41.516","1171536.636","1120149.219"
"7","5","17","723","87","22","1","0.11","367.395","34.753","723347.905","687841.597"
"7","5","18","590","63","20","0.7","0.11","156.614","25.528","256263.005","237307.372"
"7","5","19","309","31","18","0.6","0.11","24.096","18.916","42963.146","31565.575"
"7","5","20","0","0","17","0.6","0.11","0","17","0","0"
"7","5","21","0","0","16","0.6","0.11","0","16","0","0"
"7","5","22","0","0","15","0.7","0.11","0","15","0","0"
"7","5","23","0","0","15","0.8","0.11","0","15","0","0"
"7","6","0","0","0","15","0.9","0.11","0","15","0","0"
"7","6","1","0","0","14","0.9","0.11","0","14","0","0"
"7","6","2","0","0","14","0.8","0.11","0","14","0","0"
"7","6","3","0","0","14","0.7","0.11","0","14","0","0"
"7","6","4","0","0","14","0.5","0.11","0","14","0","0"
"7","6","5","193","26","15","0.4","0.11","20.225","15.768","30470.21","19515.313"
"7","6","6","503","68","16","0.4","0.11","128.514","20.909","208567.872","191302.267"
"7","6","7","665","95","18","0.7","0.11","329.958","30.35","650158.565","617245.645"
"7","6","8","754","116","21","1.4","0.11","544.663","38.317","1102247.65","1053315.417"
"7","6","9","809","132","22","2","0.11","741.197","42.651","1469771.601","1407816.533"
"7","6","10","855","136","23","2.4","0.11","896.406","46.067","1747256.978","1675469.5"
"7","6","11","875","141","24","2.9","0.11","997.547","47.448","1928056.503","1849862.579"
"7","6","12","884","143","24","3.3","0.11","1037.882","46.824","2008464.3","1927421.208"
"7","6","13","886","137","25","3.5","0.11","1012.056","46.572","1962417.22","1883005.76"
"7","6","14","872","130","25","3.6","0.11","920.374","44.336","1805436.782","1731587.763"
"7","6","15","840","122","24","3.5","0.11","774.83","40.558","1548655.105","1483904.881"
"7","6","16","782","111","24","3.2","0.11","579.517","37.021","1178751.304","1127108.243"
"7","6","17","685","96","23","2.5","0.11","361.539","32.092","719461.971","684093.356"
"7","6","18","523","73","22","1.7","0.11","154.7","26.322","258488.445","239453.955"
"7","6","19","237","34","20","1.6","0.11","26.229","20.777","46472.665","34950.738"
"7","6","20","0","0","19","2","0.11","0","19","0","0"
"7","6","21","0","0","18","2.4","0.11","0","18","0","0"
"7","6","22","0","0","18","2.6","0.11","0","18","0","0"
"7","6","23","0","0","17","2.5","0.11","0","17","0","0"
"7","7","0","0","0","17","2.4","0.11","0","17","0","0"
"7","7","1","0","0","17","2.2","0.11","0","17","0","0"
"7","7","2","0","0","16","2.1","0.11","0","16","0","0"
"7","7","3","0","0","16","1.9","0.11","0","16","0","0"
"7","7","4","0","0","16","2","0.11","0","16","0","0"
"7","7","5","0","21","18","2.6","0.11","19.794","18.448","28597.176","17708.648"
"7","7","6","74","91","20","3","0.11","92.003","22.107","177568.341","161401.172"
"7","7","7","243","165","22","2.9","0.11","243.131","27.702","487837.379","460676.145"
"7","7","8","606","161","24","3","0.11","505.363","35.732","1028432.379","982115.715"
"7","7","9","537","238","25","3.4","0.11","644.098","38.964","1286288.71","1230835.171"
"7","7","10","689","207","26","3.8","0.11","830.326","42.915","1632749.471","1565019.449"
"7","7","11","690","231","26","4.2","0.11","921.61","43.703","1801023.859","1727331.207"
"7","7","12","55","425","27","4.4","0.11","480.218","35.926","939998.246","896815.155"
"7","7","13","11","229","26","4.4","0.11","230.849","30.29","451113.983","425254.005"
"7","7","14","84","401","26","4.1","0.11","472.884","35.18","933219.19","890276.307"
"7","7","15","421","292","26","3.8","0.11","623.28","38.696","1240399.141","1186571.651"
"7","7","16","158","273","25","3.3","0.11","359.916","32.925","724397.426","688853.929"
"7","7","17","95","184","24","2.7","0.11","210.658","29.132","422892.789","398032.8"
"7","7","18","148","102","23","2.2","0.11","117.961","26.101","221386.715","203666.887"
"7","7","19","31","34","22","2.1","0.11","30.517","22.814","53871.992","42087.877"
"7","7","20","0","0","21","2.2","0.11","0","21","0","0"
"7","7","21","0","0","21","2.3","0.11","0","21","0","0"
"7","7","22","0","0","21","2.5","0.11","0","21","0","0"
"7","7","23","0","0","21","2.9","0.11","0","21","0","0"
"7","8","0","0","0","20","3.1","0.11","0","20","0","0"
"7","8","1","0","0","20","3.3","0.11","0","20","0","0"
"7","8","2","0","0","20","3.4","0.11","0","20","0","0"
"7","8","3","0","0","20","3.4","0.11","0","20","0","0"
"7","8","4","0","0","20","3.4","0.11","0","20","0","0"
"7","8","5","82","25","20","3.5","0.11","20.774","20.399","28750.032","17856.088"
"7","8","6","352","81","21","3.7","0.11","118.024","23.319","200925.253","183930.457"
"7","8","7","238","165","23","4.1","0.11","241.115","27.691","483716.245","456701.039"
"7","8","8","0","68","24","4.1","0.11","64.447","25.256","124550.814","110262.267"
"7","8","9","7","197","25","4","0.11","193.245","28.81","381439.94","358048.79"
"7","8","10","0","83","26","4","0.11","78.868","27.551","149703.089","134523.297"
"7","8","11","0","104","26","4.1","0.11","99.104","27.92","188935.437","172365.487"
"7","8","12","152","471","26","4.3","0.11","634.316","37.966","1243687.411","1189743.405"
"7","8","13","221","454","26","4.5","0.11","679.209","38.48","1334738.366","1277568.062"
"7","8","14","22","311","26","4.5","0.11","319.66","31.867","630175.247","597970.416"
"7","8","15","0","134","25","4.4","0.11","127.533","27.376","248605.996","229921.681"
"7","8","16","0","59","25","4","0.11","55.91","26.105","106779.403","93120.568"
"7","8","17","0","98","24","3.5","0.11","92.766","25.982","183466.973","167090.792"
"7","8","18","26","97","23","3.2","0.11","93.685","25.094","184454.396","168043.228"
"7","8","19","0","21","22","2.9","0.11","19.849","22.457","34293.258","23202.896"
"7","8","20","0","0","22","2.5","0.11","0","22","0","0"
"7","8","21","0","0","21","2.3","0.11","0","21","0","0"
"7","8","22","0","0","21","2.3","0.11","0","21","0","0"
"7","8","23","0","0","21","2.4","0.11","0","21","0","0"
"7","9","0","0","0","20","2.5","0.11","0","20","0","0"
"7","9","1","0","0","20","2.7","0.11","0","20","0","0"
"7","9","2","0","0","20","2.8","0.11","0","20","0","0"
"7","9","3","0","0","19","2.7","0.11","0","19","0","0"
"7","9","4","0","0","19","2.7","0.11","0","19","0","0"
"7","9","5","11","23","20","2.9","0.11","21.078","20.438","27964.863","17098.741"
"7","9","6","367","72","20","3.2","0.11","111.554","22.353","186470.648","169988.036"
"7","9","7","613","97","21","3.7","0.11","311.444","27.391","619391.011","587568.309"
"7","9","8","740","107","22","4.1","0.11","526.283","32.318","1089412.691","1040935.252"
"7","9","9","12","229","23","4.2","0.11","227.874","27.367","455244.134","429237.809"
"7","9","10","308","384","24","4","0.11","664.596","37.116","1321141.441","1264452.931"
"7","9","11","890","117","24","3.8","0.11","987.438","44.116","1934615.333","1856189.003"
"7","9","12","907","113","24","3.7","0.11","1030.624","45.305","2007850.022","1926828.697"
"7","9","13","903","112","25","3.8","0.11","1003.716","45.446","1956118.208","1876929.947"
"7","9","14","893","105","25","4","0.11","914.399","43.107","1803564.148","1729781.483"
"7","9","15","873","95","24","4.3","0.11","770.349","38.648","1552526.192","1487638.8"
"7","9","16","822","88","24","4.5","0.11","580.368","34.765","1192080.732","1139965.356"
"7","9","17","740","76","23","4.3","0.11","364.535","29.886","730828.042","695056.683"
"7","9","18","596","58","21","3.7","0.11","152.793","23.947","249104.469","230402.491"
"7","9","19","312","29","20","3.1","0.11","22.41","20.498","39091.866","27831.47"
"7","9","20","0","0","18","2.7","0.11","0","18","0","0"
"7","9","21","0","0","17","2.4","0.11","0","17","0","0"
"7","9","22","0","0","16","2.2","0.11","0","16","0","0"
"7","9","23","0","0","16","2","0.11","0","16","0","0"
"7","10","0","0","0","15","1.9","0.11","0","15","0","0"
"7","10","1","0","0","15","1.7","0.11","0","15","0","0"
"7","10","2","0","0","15","1.5","0.11","0","15","0","0"
"7","10","3","0","0","14","1.4","0.11","0","14","0","0"
"7","10","4","0","0","14","1.2","0.11","0","14","0","0"
"7","10","5","236","22","16","1","0.11","17.275","16.519","21927.299","11275.112"
"7","10","6","564","54","18","0.8","0.11","120.762","22.035","184596.901","168180.683"
"7","10","7","726","71","20","0.8","0.11","326.353","31.869","635560.192","603164.551"
"7","10","8","808","84","22","1.2","0.11","540.466","40.023","1088475.389","1040031.163"
"7","10","9","856","94","23","1.7","0.11","732.864","44.75","1443736.191","1382703.661"
"7","10","10","872","109","24","2.2","0.11","882.859","47.608","1712025.749","1641486.654"
"7","10","11","883","116","25","2.5","0.11","979.514","49.722","1877805.88","1801392.535"
"7","10","12","881","122","25","2.6","0.11","1013.793","50.115","1937927.721","1859384.021"
"7","10","13","259","445","26","2.7","0.11","715.943","43.357","1383334.48","1324442.223"
"7","10","14","340","382","26","2.9","0.11","698.342","42.378","1361602.553","1303480.345"
"7","10","15","499","259","25","3.1","0.11","651.053","39.807","1293715.561","1237998.858"
"7","10","16","250","262","24","3.2","0.11","407.333","33.122","824533.987","785442.253"
"7","10","17","209","181","23","3.1","0.11","253.407","28.759","510853.21","482876.434"
"7","10","18","224","96","22","3","0.11","124.725","24.811","228655.433","210678.046"
"7","10","19","60","34","21","3.4","0.11","29.263","21.619","51287.811","39595.264"
"7","10","20","0","0","21","4.1","0.11","0","21","0","0"
"7","10","21","0","0","20","4.3","0.11","0","20","0","0"
"7","10","22","0","0","20","3.8","0.11","0","20","0","0"
"7","10","23","0","0","19","2.7","0.11","0","19","0","0"
"7","11","0","0","0","19","1.9","0.11","0","19","0","0"
"7","11","1","0","0","19","1.7","0.11","0","19","0","0"
"7","11","2","0","0","19","1.7","0.11","0","19","0","0"
"7","11","3","0","0","19","1.5","0.11","0","19","0","0"
"7","11","4","0","0","19","1.2","0.11","0","19","0","0"
"7","11","5","101","23","19","1.8","0.11","17.921","19.445","22204.449","11542.441"
"7","11","6","358","80","20","2.6","0.11","116.469","22.737","197430.085","180559.136"
"7","11","7","292","155","20","2.4","0.11","249.975","26.405","502694.586","475006.902"
"7","11","8","347","228","21","2","0.11","418.574","32.666","853394.47","813280.095"
"7","11","9","382","296","23","1.7","0.11","580.925","40.192","1148742.135","1098162.418"
"7","11","10","173","406","24","1.7","0.11","561.43","40.554","1094007.714","1045367.455"
"7","11","11","296","430","25","1.9","0.11","733.179","45.721","1406151.508","1346450.754"
"7","11","12","271","454","25","2.3","0.11","745.435","44.448","1434133.515","1373441.247"
"7","11","13","307","431","26","2.6","0.11","748.727","44.487","1443143.122","1382131.607"
"7","11","14","249","406","25","2.7","0.11","641.213","40.561","1254309.67","1199989.275"
"7","11","15","297","332","25","2.5","0.11","563.689","39.214","1114160.016","1064805.681"
"7","11","16","293","254","25","2.1","0.11","425.112","36.602","851105.408","811072.143"
"7","11","17","428","153","25","1.5","0.11","314.859","34.718","621132.991","589248.564"
"7","11","18","437","81","24","0.9","0.11","146.333","28.982","247198.544","228564.101"
"7","11","19","169","34","23","0.7","0.11","26.351","23.969","45222.934","33745.29"
"7","11","20","0","0","21","1","0.11","0","21","0","0"
"7","11","21","0","0","20","1.4","0.11","0","20","0","0"
"7","11","22","0","0","20","1.8","0.11","0","20","0","0"
"7","11","23","0","0","20","2.2","0.11","0","20","0","0"
"7","12","0","0","0","20","2.6","0.11","0","20","0","0"
"7","12","1","0","0","20","3","0.11","0","20","0","0"
"7","12","2","0","0","20","3.3","0.11","0","20","0","0"
"7","12","3","0","0","20","3.4","0.11","0","20","0","0"
"7","12","4","0","0","20","3.4","0.11","0","20","0","0"
"7","12","5","0","17","20","3.6","0.11","16.072","20.289","19741.063","9166.342"
"7","12","6","201","84","21","3.9","0.11","100.483","22.955","180791.731","164510.345"
"7","12","7","337","147","23","4","0.11","257.896","28.08","514356.692","486255.774"
"7","12","8","272","243","24","4.1","0.11","391.102","31.645","797516.111","759381.729"
"7","12","9","131","337","25","4.3","0.11","431.411","33.167","864297.707","823796.986"
"7","12","10","0","80","26","4.6","0.11","76.008","27.376","144185.665","129201.378"
"7","12","11","15","282","26","4.8","0.11","286.53","31.051","562849.455","533030.245"
"7","12","12","105","459","25","4.7","0.11","566.01","35.114","1117936.971","1068448.803"
"7","12","13","57","414","25","4.6","0.11","469.278","33.495","927846.713","885094.199"
"7","12","14","89","402","25","4.5","0.11","478.983","33.799","950935.656","907365.009"
"7","12","15","75","335","25","4.5","0.11","385.888","32.101","771184.602","733983.249"
"7","12","16","2","168","25","4.4","0.11","160.947","28.007","319036.526","297856.577"
"7","12","17","302","168","24","3.9","0.11","278.549","29.586","560020.686","530301.711"
"7","12","18","300","89","23","3.3","0.11","130.489","25.773","231729.711","213643.39"
"7","12","19","134","33","23","3.1","0.11","27.119","23.6","46440.747","34919.95"
"7","12","20","0","0","22","3.2","0.11","0","22","0","0"
"7","12","21","0","0","21","3.5","0.11","0","21","0","0"
"7","12","22","0","0","20","3.8","0.11","0","20","0","0"
"7","12","23","0","0","19","3.7","0.11","0","19","0","0"
"7","13","0","0","0","18","3.5","0.11","0","18","0","0"
"7","13","1","0","0","17","3.5","0.11","0","17","0","0"
"7","13","2","0","0","17","3.2","0.11","0","17","0","0"
"7","13","3","0","0","17","2.6","0.11","0","17","0","0"
"7","13","4","0","0","17","2.6","0.11","0","17","0","0"
"7","13","5","0","6","17","3.2","0.11","5.657","17.108","6704.376","0"
"7","13","6","0","71","18","3.5","0.11","66.19","19.415","133055.144","118465.255"
"7","13","7","722","76","20","3.9","0.11","327.493","26.512","650460.815","617537.186"
"7","13","8","838","83","22","4.6","0.11","553.668","32.141","1150222.893","1099590.707"
"7","13","9","892","90","23","5.1","0.11","753.788","35.914","1537217.584","1472872.637"
"7","13","10","922","93","24","5.6","0.11","909.332","38.64","1826736.735","1752132.974"
"7","13","11","928","100","25","6.1","0.11","1006.216","40.287","2001749.072","1920943.927"
"7","13","12","924","105","25","6.6","0.11","1039.49","39.959","2067504.178","1984369.069"
"7","13","13","912","107","25","6.9","0.11","1007.794","39.064","2012878.392","1931678.891"
"7","13","14","897","101","24","6.9","0.11","914.383","36.772","1847692.983","1772346.658"
"7","13","15","870","93","23","6.7","0.11","766.369","33.946","1572232.719","1506647.046"
"7","13","16","820","84","23","6.3","0.11","574.446","31.581","1194360.15","1142164.005"
"7","13","17","29","164","22","5.6","0.11","166.577","24.683","338491.452","316622.138"
"7","13","18","0","57","20","4.7","0.11","53.945","20.973","107082.512","93412.937"
"7","13","19","0","14","19","3.9","0.11","13.217","19.258","22195.582","11533.889"
"7","13","20","0","0","18","3.6","0.11","0","18","0","0"
"7","13","21","0","0","17","3.3","0.11","0","17","0","0"
"7","13","22","0","0","17","3.1","0.11","0","17","0","0"
"7","13","23","0","0","17","3.2","0.11","0","17","0","0"
"7","14","0","0","0","17","3.5","0.11","0","17","0","0"
"7","14","1","0","0","17","3.6","0.11","0","17","0","0"
"7","14","2","0","0","16","3.4","0.11","0","16","0","0"
"7","14","3","0","0","16","3.1","0.11","0","16","0","0"
"7","14","4","0","0","16","3","0.11","0","16","0","0"
"7","14","5","184","20","16","3.1","0.11","15.755","16.307","19685.413","9112.664"
