0,100
224.12835887186338, 95.46238347140553
483.53875194314924, 93.37738810197388
829.419276038197, 91.7017017750134
1209.8878525427494, 90.57417227996443
1590.3564290473018, 89.50508702367064
1970.8250055518542, 88.60159377718324
2351.2935820564066, 87.63965629194064
2731.762158560959, 86.74590375191244
3112.230735065512, 85.83266979896581
3492.6993115700643, 84.91943584601921
3873.1678880746167, 84.0451647189094
4253.636464579169, 83.15141217888119
4634.1050410837215, 82.27714105177137
4945.397512769265, 81.56929196960482

