0,100
310.59848989562533, 95.10569418093252
812.1252498334443, 92.24043119804188
1265.2287363979567, 90.90747533045601
1771.943704197202, 89.61249112910234
2178.3533200088827, 88.835199842617
2580.439429269376, 87.85207204858597
2973.8785254274926, 87.05253663419234
3369.7195696696035, 86.2264753583494
3731.3568731956475, 85.59313386486303
4126.813605744319, 84.71345693048436
4495.752831445702, 84.02517063722999
4886.597823673107, 83.17930135948015
5180.596269153897, 82.71837796541436
6367.371769, 71.46377796
