0,100
206.83433266711108, 97.72052796793548
552.7148567621587, 95.69453697534976
933.1834332667113, 94.21634204776964
1313.6520097712637, 93.21544173669025
1694.120586275816, 92.53273783661133
2074.5891627803685, 91.93445339251215
2455.057739284921, 91.41084769793348
2835.5263157894733, 91.0041304808652
3215.9948922940257, 90.57793185087851
3596.463468798578, 90.22965887256541
3976.9320453031305, 89.84242306841553
4357.400621807683, 89.45518726426563
4737.869198312236, 89.07769216657495
5118.337774816789, 88.75864130763944
5498.806351321341, 88.39088691640795
5879.274927825893, 88.04261393809486
6259.743504330446, 87.70408166624097
6571.035976015988, 87.44013049271501
