0,100
103.07017543859683, 97.660040649229
379.774594714635, 94.73089059423712
774.0783921829893, 92.55773898318995
1140.7117477237398, 91.42383530654574
1521.1803242282922, 90.45540401699701
1901.6489007328446, 89.65581163940772
2282.117477237397, 88.8302440445939
2662.58605374195, 88.08260210145366
3032.678214523651, 87.27441397763809
3423.523206751054, 86.51913326995881
3803.9917832556066, 85.77149132681858
4184.46035976016, 85.06281220951513
4564.928936264712, 84.23724461470131
4945.397512769265, 83.54804691031627
5325.866089273817, 82.79066426071684
5550.688429935598, 82.52288027788238
6737.46398, 72.26828028
