\\Yearly HOEP OR Predispatch Report,,,,,,,,
\\Created at 2024-01-29 08:02:11,,,,,,,,
\\For 2024,,,,,,,,
Date,Hour,HOEP,Hour 1 Predispatch,Hour 2 Predispatch,Hour 3 Predispatch,OR 10 Min Sync,OR 10 Min non-sync,OR 30 Min
2024-01-23,23,48.31,38.98,38.98,43.99,16.74,16.74,12.92
2024-01-23,24,33.29,36.58,32.82,36.65,8.12,8.12,1.62
2024-01-24,1,31.07,33.66,32.49,32.48,1.13,0.71,0.71
2024-01-24,2,28.27,27.79,27.49,27.29,0.49,0.41,0.39
2024-01-24,3,33.90,27.49,28.07,25.80,0.76,0.64,0.64
2024-01-24,4,32.84,29.00,27.54,25.80,1.21,1.21,1.21
2024-01-24,5,37.76,38.18,38.18,32.45,1.25,1.25,1.25
2024-01-24,6,37.24,38.83,38.30,38.18,1.26,1.26,1.26
2024-01-24,7,39.85,45.00,45.00,45.00,8.54,8.54,4.31
2024-01-24,8,75.65,75.00,75.00,48.19,41.46,39.74,4.44
2024-01-24,9,45.63,75.00,75.00,70.00,24.91,24.91,4.48
2024-01-24,10,40.03,75.00,75.00,52.00,19.40,19.40,3.26
2024-01-24,11,45.61,61.00,61.00,58.62,26.93,26.93,4.49
2024-01-24,12,47.88,49.19,47.12,58.46,28.32,28.32,12.55
2024-01-24,13,55.64,59.00,59.00,43.84,29.05,29.05,0.10
2024-01-24,14,104.72,59.00,59.00,59.00,65.95,65.95,0.15
2024-01-24,15,41.62,42.16,38.83,45.89,17.69,17.69,0.10
2024-01-24,16,39.16,42.16,42.15,49.89,17.83,17.83,0.10
2024-01-24,17,40.45,37.55,37.56,50.00,22.52,22.52,0.10
2024-01-24,18,37.69,37.56,36.30,61.00,18.70,18.70,0.10
2024-01-24,19,39.08,49.20,49.19,42.16,19.96,19.96,0.10
2024-01-24,20,42.14,59.00,59.00,45.00,17.00,17.00,0.10
2024-01-24,21,40.45,42.16,42.19,42.16,15.27,15.27,0.10
2024-01-24,22,36.07,36.29,36.26,38.68,10.88,10.88,0.10
2024-01-24,23,34.84,32.36,32.18,32.18,2.75,2.75,1.55
2024-01-24,24,30.92,32.18,32.18,32.18,1.32,1.32,1.32
2024-01-25,1,28.61,33.72,33.72,33.62,0.47,0.43,0.43
2024-01-25,2,31.22,33.65,33.65,33.62,1.00,0.67,0.67
2024-01-25,3,27.33,33.62,33.62,32.21,0.24,0.24,0.20
2024-01-25,4,27.25,27.43,27.70,27.33,0.18,0.18,0.12
2024-01-25,5,27.22,27.43,27.36,27.20,0.18,0.18,0.11
2024-01-25,6,27.02,33.73,33.73,27.21,1.19,1.19,0.15
2024-01-25,7,31.59,40.08,40.08,37.93,5.48,5.48,0.85
2024-01-25,8,36.23,55.00,55.00,40.39,6.99,6.99,1.54
2024-01-25,9,33.16,56.00,56.00,55.00,6.99,6.99,0.75
2024-01-25,10,33.71,40.08,43.27,43.27,6.99,6.99,0.75
2024-01-25,11,37.54,55.00,55.00,52.33,10.80,10.80,1.90
2024-01-25,12,33.15,37.92,37.65,55.00,13.22,13.22,0.75
2024-01-25,13,33.93,57.00,57.00,56.00,14.48,14.48,0.85
2024-01-25,14,32.43,40.08,40.82,55.00,9.63,9.63,0.75
2024-01-25,15,32.75,39.31,37.98,55.00,9.87,9.87,0.75
2024-01-25,16,38.56,,48.00,56.00,19.11,19.11,1.90
2024-01-25,17,33.28,57.00,,56.00,30.10,30.10,0.75
2024-01-25,18,31.02,87.00,99.00,,31.99,31.99,0.70
2024-01-25,19,34.44,57.00,55.00,57.00,14.46,14.46,1.17
2024-01-25,20,33.31,48.00,48.00,43.74,7.62,7.62,0.75
2024-01-25,21,29.58,37.94,38.68,38.66,8.84,8.84,1.17
2024-01-25,22,29.25,33.73,33.73,33.73,6.35,0.83,0.83
2024-01-25,23,28.69,30.01,30.59,32.94,1.46,0.16,0.13
2024-01-25,24,28.66,28.88,28.96,29.74,1.01,0.16,0.14
2024-01-26,1,29.69,35.83,35.59,29.02,0.99,0.21,0.21
2024-01-26,2,12.21,39.00,39.44,29.99,1.23,0.18,0.18
2024-01-26,3,0.98,33.84,33.84,24.08,1.22,0.18,0.18
2024-01-26,4,9.38,23.29,23.29,24.91,1.22,0.18,0.18
2024-01-26,5,27.23,24.05,39.16,24.05,1.21,0.22,0.22
2024-01-26,6,29.93,42.73,42.22,39.38,1.18,0.29,0.29
2024-01-26,7,30.17,29.03,33.77,33.77,1.18,0.75,0.75
2024-01-26,8,33.54,33.77,33.77,31.27,7.30,7.30,2.69
2024-01-26,9,33.82,52.00,33.88,33.88,6.99,6.99,0.75
2024-01-26,10,33.33,40.23,40.23,38.00,7.20,7.20,1.17
2024-01-26,11,33.20,38.06,45.00,38.06,7.25,7.25,1.17
2024-01-26,12,33.93,39.48,39.48,39.48,7.04,7.04,0.75
2024-01-26,13,33.63,33.38,33.99,33.53,6.99,5.29,0.61
2024-01-26,14,38.00,38.04,34.17,38.07,3.60,1.58,1.58
2024-01-26,15,36.52,37.16,35.09,33.88,5.68,0.75,0.75
2024-01-26,16,34.00,38.04,34.95,33.88,5.33,5.33,0.75
2024-01-26,17,37.49,41.06,40.23,38.06,17.74,17.74,1.79
2024-01-26,18,37.55,51.00,51.00,39.48,18.11,18.11,1.79
2024-01-26,19,33.53,45.04,43.04,38.12,10.50,10.50,0.36
2024-01-26,20,41.75,45.00,45.00,33.87,14.27,14.27,2.14
2024-01-26,21,37.26,38.06,38.08,35.23,2.03,2.03,1.63
2024-01-26,22,34.54,34.27,34.00,35.53,1.25,0.36,0.36
2024-01-26,23,31.82,32.99,31.11,33.88,1.25,0.15,0.13
2024-01-26,24,29.42,30.37,30.15,30.37,1.26,0.16,0.13
2024-01-27,1,27.72,31.77,31.77,32.66,0.15,0.15,0.13
2024-01-27,2,28.14,29.37,29.37,31.15,0.14,0.14,0.10
2024-01-27,3,28.41,30.91,29.74,27.78,0.15,0.15,0.10
2024-01-27,4,28.05,30.37,30.37,27.73,0.15,0.15,0.10
2024-01-27,5,27.83,32.81,31.30,32.65,0.22,0.15,0.10
2024-01-27,6,29.35,34.20,34.20,32.77,0.76,0.15,0.11
2024-01-27,7,28.18,34.19,34.19,35.68,0.47,0.16,0.14
2024-01-27,8,31.74,41.00,41.00,32.66,2.00,2.00,2.00
2024-01-27,9,32.75,33.51,33.53,32.53,3.08,3.08,1.97
2024-01-27,10,35.41,41.00,41.00,34.13,1.36,1.36,1.36
2024-01-27,11,32.62,54.06,52.91,45.67,1.24,0.75,0.75
2024-01-27,12,34.35,58.04,60.00,50.00,1.25,0.20,0.20
2024-01-27,13,34.09,32.66,35.15,42.50,1.24,0.26,0.26
2024-01-27,14,42.83,48.80,44.73,42.24,1.51,0.94,0.94
2024-01-27,15,33.95,37.21,37.19,45.00,1.24,0.18,0.18
2024-01-27,16,33.69,37.12,37.12,45.00,1.24,0.79,0.79
2024-01-27,17,32.20,40.97,37.85,50.00,6.99,6.99,0.75
2024-01-27,18,32.24,55.00,55.00,54.82,14.12,14.12,0.75
2024-01-27,19,31.96,35.00,41.73,46.10,10.35,10.35,0.75
2024-01-27,20,30.59,32.66,32.66,32.66,7.02,7.02,0.75
2024-01-27,21,32.54,34.13,34.13,34.13,1.24,0.75,0.75
2024-01-27,22,30.15,31.79,32.42,32.53,1.25,0.18,0.18
2024-01-27,23,31.54,32.52,32.42,32.42,1.25,0.28,0.28
2024-01-27,24,28.74,31.15,29.17,29.65,1.25,0.18,0.18
2024-01-28,1,28.80,28.16,28.16,29.17,0.36,0.19,0.18
2024-01-28,2,26.70,28.11,28.11,32.89,0.15,0.15,0.10
2024-01-28,3,22.86,27.64,27.50,27.63,0.15,0.15,0.15
2024-01-28,4,23.28,27.60,27.63,26.12,0.85,0.15,0.15
2024-01-28,5,17.15,22.95,23.15,24.10,1.19,0.16,0.16
2024-01-28,6,17.21,23.68,23.68,23.68,1.06,0.16,0.16
2024-01-28,7,15.08,24.10,25.00,22.86,0.93,0.21,0.21
2024-01-28,8,22.05,23.54,24.56,26.43,1.22,1.22,0.87
2024-01-28,9,23.69,24.10,27.99,27.61,1.24,1.24,0.77
2024-01-28,10,27.98,28.35,29.15,27.64,1.24,1.24,1.24
2024-01-28,11,27.80,28.54,28.11,30.49,0.90,0.90,0.90
2024-01-28,12,29.70,31.97,31.97,31.97,0.15,0.15,0.15
2024-01-28,13,29.34,32.00,32.53,32.54,0.23,0.17,0.16
2024-01-28,14,31.63,32.54,32.54,32.54,1.17,0.18,0.18
2024-01-28,15,32.36,32.54,32.54,32.54,0.27,0.27,0.27
2024-01-28,16,32.06,32.53,32.54,32.54,0.75,0.75,0.75
2024-01-28,17,32.53,32.66,32.66,32.65,6.99,6.99,5.70
2024-01-28,18,32.62,50.00,48.41,36.66,7.07,7.07,7.06
2024-01-28,19,32.56,36.68,37.94,32.66,7.01,7.01,5.69
2024-01-28,20,32.54,33.00,36.60,34.64,1.71,1.71,1.71
2024-01-28,21,32.32,32.54,32.54,32.54,1.23,0.18,0.18
2024-01-28,22,27.94,28.15,28.15,32.43,1.23,0.46,0.46
2024-01-28,23,28.65,27.64,27.64,28.16,1.23,0.43,0.43
2024-01-28,24,30.58,27.61,27.60,27.64,1.31,0.56,0.56
